13;Енотовы круги;Вся группа с завязанными глазами держится за веревочное кольцо. По команде нужно изобразить определенную фигуру - треугольник, квадрат и т.п. 
13;Кошка и мышка;Выбрав "кошку" и "мышку", все другие играющие становятся в круг и берутся за руки. Кошка - за кругом, мышка - внутри него.$Кошка то и дело норовит прорваться к мышке, которую оберегают остальные игроки: мешают кошке проскочить низом, опуская руки. стараются не дать перепрыгнуть ей через свои сомкнутые руки, поднимая их...$Если кошке удается прорваться в круг то игрокам следует побыстрее разомкнуть цепь, чтобы мышка смогла выскочить за пределы круга, и успеть взяться за руки до того, как следом за мышкой выбежит кошка. Находясь снаружи, мышка поддразнивает кошку, и когда последней удается выскочить из круга, игрокам на время необходимо снова разомкнуть цепь, с тем чтобы впустить мышку, но не кошку...$Игра продолжается до тех пор, пока кошка не поймает мышку.$Играющие выбирают новых кошку и мышку.
13;Лягушки и бананы;Вызывается несколько участников, которые будут выступать в роли лягушек... «Лягушки» должны допрыгать до конца помещения (желательно большого). Там будут лежать бананы (по количеству участников). «Лягушки» должны съесть их, громко крикнуть: «Ква!» - и допрыгать обратно, но задом наперед!
13;Снежный ком;Группа встает в круг и первый называет свое имя. Второй называет имя первого и свое. Третий имя первого, второго и свое. Вместе с именем можно изобразить свой любимый жест, назвать свой любимый напиток, личностное качество (вариант - начинающееся на первую букву имени), хобби и т.п. 
13;Фотоаппарат;Группа делится на пары. Первый в паре становится фотографом, второй фотоаппаратом. Фотоаппарат закрывает глаза, фотограф подводит его к интересному месту в помещении, и слегка нажимая на его голову "делает снимки" (Фотоаппарат на секунду открывает глаза, а потом закрывает опять). Потом фотоаппарат должен угадать, в каком месте "сделаны снимки". Затем роли меняются. Hа самом деле упражнение имеет скрытый подтекст, о котором говорится на последующем обсуждении. Hаиболее важные моменты следующие: кто из фотографов как вел за собой свой фотоаппарат, предупреждал ли об опасностях, думал ли о напарнике или только о себе. Hасколько фотоаппарату было комфортно со своим фотографом, насколько он доверял ему. Кому приятнее было быть фотографом (то есть ведущим), кому фотоаппаратом (то есть ведомым) и т.д. 
13;Коленочки-1;Группа сидит в кругу. Каждый кладет свои руки на колени соседям. Hадо хлопать ладонями по коленям, так чтобы ладони хлопали строго по очереди, как они лежат. Сбившийся человек убирает руку, которой ошибся. 
13;Му-Му;Группа сидит в кругу. Первый человек долго тянет звук м-м-м-м-м... на определенной высоте. В тот момент, когда он заканчивает, следующий должен подхватить, и так далее по кругу. Важно, чтобы звук не прерывался. 
13;Газетка;Группа стоит в кругу. Ведущий в центре, у него в руках свернутая "газетка". Hазывается имя кого-то из круга, и ведущий пытается его осалить газеткой. Чтобы не быть осаленным, названный должен успеть быстро назвать кого-то еще, стоящего в кругу. Если человека осалили до того, как он назвал имя, он становится водящим. Через некоторое время вводится дополнительное правило: бывший ведущий, как только встает в круг должен быстро назвать какое-нибудь имя. А если он не успевает это сделать до того, как его осалит новый ведущий, он становится ведущим опять. В группе, в которой много малознакомых людей иногда целесообразно, чтобы тот, чье имя назвали поднимал руку, так как ведущий может не ориентироваться в именах. 
13;Восковая палочка;Группа стоит в плотном кругу. В центре в расслабленном состоянии стоит человек. Он начинает падать (не сгибая ног) в какую-то сторону. Группа ловит его и возвращает назад. Первый вариант: человек сам выбирает, куда падать. Второй вариант: Группа качает человека в каком-либо направлении. 
13;Два кольца;Группа стоит взявшись за руки вокруг нарисованного на зимле кольца. Внутри этого большого кольца находится маленькое. Человек может находиться только либо вне большого кольца, либо внутри малого. Задача каждого - заставить других наступить на запретную территорию и при этом удержаться самому. 
13;Тайландский бокс;Два человека на ринге с завязанными глазами сражаются мешками, набитыми мягкими тряпками. Возможны и различны варианты: можно одному дать колокольчик, а другому мешок - он бьет на звук, человек с колокольчиком укланяется, можно дать мешки обоим, и ввести двух посредников - они направляют своих игроков короткими командами. 
13;Заря;Дети встают в круг, руки держат за спиной, а одному из играющих - "заря" ходит сзади с лентой и говорит:$Заря - зарница,$Красная девица,$По полю ходила,$Ключи обронила,$Ключи золотые,$Ленты голубые,$Кольца обвитые -$За водой пошла!$С последними словами водящий осторожно кладет ленту на плечо одному из играющих, который, заметив это, быстро берет ленту, и они оба бегут в разные стороны по кругу. Тот, кто останется без места, становится "зарей". Игра повторяется. Бегущие не должны пересекать круг. Играющие не поворачиваются, пока водящий выбирает, кому на плечо положить ленту.
13;Взглядом поменяемся;Дети стоят в кругу. В центре ведущий, который старается занять чье-нибудь место. Тот, чье место занял ведущий - водит. Участники договариваются взглядом, кто с кем меняется. 
13;Бой мешками;Для боя мешками нужно огородить площадку. Эта разновидность борьбы, где одну руку надо держать плотно прижатой к пояснице, действовать можно только одной рукой. Здесь большее значение приобретает умение двигаться, чувствовать движение противника, использовать его инерцию.
13;Сказочная история;Для компании не менее 5-10 человек.$1. Берется детская книжка со сказкой..(чем проще - тем лучше.. идеально подходят - "Курочка Ряба", "Колобок", "Репка", "Теремок"...и т.д. любые упрощенные и адаптированные для детей рассказики... (чем глупее - тем прикольнее )$2. Выбирается ведущий (он будет чтецом)$3. Из книжки на отдельные листочки выписываются ВСЕ (!) герои сказки, включая, если позволяет количество человек, даже деревья, пеньки, речки, ведра..и т.д..$4. Методом строгого научного тыка все тянут свои роли...$4. Чтец начинает читать сказку, и все герои "оживают" 
13;Колпак на колпаке;Для конкурса необходимо склеить один большой колпак и несколько маленьких, желательно разноцветных. Маленькие колпаки подвешивают на крепкой нитке. Играющие по очереди надевают большой колпак и завязывают глаза. Их задача - три раза повернуться вокруг своей оси, присесть и, выпрямившись, попасть большим колпаком в маленький
13;Путешествие в темноте;Для этой игры потребуются кегли и повязки на глаза по количеству участников. Игра командная. Кегли расставляются "змейкой" перед каждой командой. Команды, взявшись за руки, с завязанными глазами пытаются пройти дистанцию, не задев кегли. У чьей команды окажется меньше сбитых кеглей, та и победит в "путешествии". Сколько не сбитых кеглей - столько очков. 
13;Да-нет-да;Зрелищная игра. Из зала вызывается три мальчика и три девочки. Ведущий оставляет себе одного участника противоположного пола из шести. А остальных уводят, чтобы они не подслушивали и не подглядывали. С оставшимся участником договариваются, что он будет отвечать на вопрос в последовательности "Да" -_"Нет" _ "Да". И так три раза на три ответа.$Ведущий задает такие вопросы:$Ты знаешь, что это?$Ты знаешь, для чего это?$А хочешь узнать?$В первой серии ведущий показывает на ладонь, и после согласия узнать, для чего она нужна, пожимает ладонь участника. Во второй серии ведущий показывает на плечо и после 3-го ответа нежно обнимает за плечо участника. В третьей серии ведущий показывает на губы и после 3-го ответа, вытягивает свои губы к участнику как бы хочет поцеловать, и потом играет на губе как маленький. После дружного хохота ведущий садится в зал, а на его место встает 1-й участник. И для него вызывается второй участник противоположного пола. Так по очереди проходят все шесть участников. 
13;Вызов и отзыв;Игра для школьников младших классов. Играют вдвоем. Первый игрок (по жребию) делает «вызов. - дает задание второму игроку, называя одну из букв алфавита (кроме ь, ъ, е, й). Второй игрок должен ответить:$«Отзыв» и назвать за 10 секунд три слова, начинающиеся на заданную букву. Например, вызов: «М». Отзыв: «Молния, молоток, мотор. Заранее условливаются, из какой части речи должны быть слова на отзыв и, конечно, в единственном числе и имени тельном падеже. Более удачным будет «отзыв», если три слова будут связаны в предложение.$Если игрок не сможет подобрать три слова на заданную букву, сделает ошибку или не уложится во времени, то партнер, делавший вызов., получает очко и делает следующий.вызов Если же «отзыв» правильный, то право вызова переходит к отвечающему. За предложение получают два очка. Побеждает игрок, набравший 10 очков.$Игра тренирует память и обращает внимание на индивидуальный запас слов в лексиконе.
13;Угадай, что это;Игра народов Замбии$В Замбии трудовые навыки детям прививают в играх с 4- 6 лет.$Помимо навыков сельскохозяйственной работы, детей обучают различать породы деревьев, сорта съедобных корнеплодов, лечебных трав, виды жуков, гусениц, мошек, идущих в пишу.$В игре детям показывают листья, сорванные с разных деревьев. Кто больше распознал по листьям деревьев, тот и победил.
13;Почта;Игра начинается с переклички водящего с игроками:$- Динь, динь, динь!$- Кто там?$- Почта!$- Откуда?$- Из города …$- А что в городе делают?$Водящий может сказать, что в городе танцуют, поют, прыгают. Все играющие должны делать то, что сказал водящий. А тот, кто плохо выполняет задание, отдает фант. Игра заканчивается, как только водящий наберет 5 фантов. Играющие, чьи фанты у водящего, должны их выкупить. Водящий придумывает для них интересные задания. Дети считают стихи, рассказывают смешные истории, вспоминают загадки, имитируют движения животных. Затем выбирают нового водящего и игра повторяется.
13;Золотые ключики;Играют две команды по 6-8 человек. Командам выдают по одному ключику, укрепленному на колечке, и по два «носа» - длинные бумажные конусы с резиновой подвязкой. На расстоянии нескольких метров от каждой команды ставится по стулу. Первые игроки по команде надевают «носы», цепляют на них ключики и бегут каждый к своему стулу. Обегают его и возвращаются к своей команде. Подбежав к первому игроку в своей колонне, они «носом», без помощи рук, перемещают ключик на «нос» следующего игрока.$Побеждает команда, закончившая эстафету первой.
13;Прятки;Играют на площадке, заросшей кустами и деревьями. В середине ее, по возможности у толстого дерева, повернувшись к нему лицом, игрок водящей команды громко считает до ста.$Игроки другой команды прячутся. Начинаются поиски, и, если водящий находит спрятавшегося, он должен добежать до дерева и коснуться его. Обнаруженный игрок тоже бежит к дереву, стараясь коснуться раньше водящего. Если он не успел этого сделать, то выбывает из игры. Если же недостаточно ловким оказался водящий, его место занимает другой член команды. Так количество игроков обеих команд постепенно убывает. Побеждает команда, которой удается выгнать всех соперников.$Выбить водящего может не только тот, кого обнаружили, но и любой спрятавшийся, сумев быстрее прибежать к дереву. Из водящей команды в игре участвует лишь один игрок, остальные находятся вне игровой площадки и ждут, пока придет их черед вступать в игру.
13;Верблюд;Играющие встают в круг и кладут руки друг другу на плечи. Вожатый говорит, что сейчас каждому на ухо скажет название какого-то животного, а потом встанет в центр и будет произносить названия, и чье животное будет названо, должен поджать ноги и повиснуть на соседях. Вожатый подходит к каждому и говорит: "Верблюд". Это надо делать очень аккуратно, чтобы другие не слышали, что говорится соседу. Затем вожатый встает в центр и говорит: "Слушайте внимательно! Сейчас я буду называть животных. Возможно, что некоторых я вообще не называл, так что точно помните свое животное. Итак: Кошка! Лошадь! Верблюд!". 
13;Малечена-калечина;Играющие выбирают водящего.$Каждый игрок берет в руки небольшую палочку (длиной 20-30 см). Все произносят такие слова:$Малечена - калечина,$Сколько часов$Осталось до вечера,$До зимнего?$После слов "До зимнего?" ставят палочку на ладонь или любой палец руки. Как только поставят палочки, ведущий считает: "Раз, два, три, … десять". Выигрывает тот, кто дольше продержал предмет. Ведущий может давать разные задания: играющие, удерживая палку, должны ходить, приседать, поворачиваться вправо, влево, вокруг себя
13;3, 13, 30;Играющие образуют круг, в центре его становится ведущий. Задача игроков: после того как ведущий назовет одно из чисел, входящих в название игр, ребята должны выполнить определенное упражнение. Например: названо число 3 - все хлопают в ладоши, 13 - приседают, 30 - маршируют на месте. Можно условиться и о любых других упражнениях.$Ведущий называет эти числа не по порядку, при этом еще и хитрит, растягивает первые слоги: «Три-и-надцать», «Три-и-идцать», «Три-и-и-и-и» и после окончания слова делает еще отмашку рукой. Сначала играют медленно, потом темп игры ускоряется. Кто ошибется и среагирует на названное число неправильно, тот делает шаг вперед и продолжает игру вне общего строя, совершит вторую ошибку - еще шаг вперед, третью - еще.$Победителем игры объявляется тот, кто был самым внимательным, не допустил ни одной ошибки и остался стоять на месте, или совершил ошибок меньше других.
13;Три ноги;Играющие разбиваются на пары, каждой паре связывают ноги (правую ногу одного с левой ногой другого). Парана " трёх ногах" добегает до поворотного флажка и возвращается на линию старта.
13;Море волнуется;Играющие, кроме водящего, становятся в круг, друг от друга на расстоянии вытянутых рук, и каждый отмечает свое место небольшим кружком. Водящий же выходит на середину круга и начинает ходить между играющими в любом направлении. Проходя мимо кого-либо, он касается его плеча рукой и говорит: «Море волнуется!». Игрок, которому он сказал эти слова, выходит из круга и следует за водящим. Затем водящий подходит к другому игроку и также приглашает его словами «Море волнуется!». Собрав примерно половину играющих, он начинает водить их по всей площадке. По ходу движения все изображают руками движения волн. Неожиданно водящий говорит: «Море спокойно». Играющие, в том числе и водящий, стараются встать в любой из свободных кружков. Оставшийся без кружка становится водящим, и игра повторяется.
13;Искатели;Игрокам выдаются карточки с определенными буквами. Задача участников приложить (и удержать) все карточки к тем частям тела, у которых названия начинаются с указанных букв. Побеждает тот, кто сможет больше разместить и не уронить.
13;Найди цвет;Игроки становятся в круг. Ведущий командует: "Коснитесь желтого, раз, два, три!" Игроки как можно быстрее стараются взяться за вещь ( предмет, часть тела ) остальных участников в круге. Кто не успел - выбывает из игры. Ведущий снова повторяет команду, но уже с новым цветом. Побеждает оставшийся последним. 
13;Лучший шофер;К двум машинкам привязываются длинные нитки, а на концы привязываются карандаши, а можно и катушки от ниток. По команде ведущего игроки начинают их сматывать. Выигрывает тот, чья машинка быстрее придет к финишу. 
13;Собери камешки;Кенийская игра$Являясь типичной, широко распространенной игрой, она почти во всех уголках мира имеет какой-либо вариант. В Америке она называется$«джекс» в Японии «отедава» известна она в Азии и во многих странах Африки.$В кенийском варианте игры участвуют шесть игроков, разбитых на две команды. Для игры необходимо 25 маленьких камешков или круглых галек, чтобы все они помещались в горсти. Игроки садятся в круг. Один из них берет камешки в правую руку, подбрасывает и пытается поймать, сколько сможет, остальные падают на землю. Затем бросает пойманные камешки и снова пытается поймать как можно больше. Эти камешки игрок перекладывает в левую ладонь. Подбросив один камешек, быстро поднимает столько камешков, сколько сможет. Затем снова подбрасывает один из находящихся в горсти и этой же рукой поднимает следующий камешек. Это повторяется до тех пор, пока играющий не соберет все камешки или не проиграет.$Игрок проигрывает если:$- не может поднять ни одного камешка, пока другой в воздухе.$- поднимая один камешек, другой сдвинет с места.$- подняв камешек, не сможет поймать тот, что в воздухе.$Если один игрок проиграл, в игру вступает следующий. При выигрыше, когда собраны все камешки, начинает игру следующий игрок, а число камешков, записывается в пользу его команды. Если игроки обеих команд уже принимали участие в игре, окончательный результат суммируется. Выигрывает команда, которая набрала больше очков.
13;Сахреоба;Любимая и широко распространенная игра в Грузии. Она развивает ловкость, физическую выносливость. а также дисциплинирует.$Для игры требуется 10 палочек длиной до 1 м. любого диаметра. Палочки раскладывают на ровной площадке параллельно, на расстоянии 50 см. Вдоль ряда палок с обеих сторон кладут по плоскому камню на расстоянии 50 см от палочек. Игрок должен сделать не сколько упражнений.$1. От первого камня нужно пропрыгать на одной ноге до второго камня, обходя лежащие деревянные палочке справа и слева - эмейкой, совершая своего рода слалом, а затем вернуться к исходному камню. Второй ногой касаться земли не разрешено правилами Каждый раз, пройдя все пал ки. игрок имеет право отдохнуть на i но не более минуты.$2. Повторить первое упражнение, прыгая на другой ноге.$3. На одной ноге пропрыгать всю цепочку туда и обратно, перепрыгивая палочки посередине. Нельзя менять ноги и через каждую палку делать больше одного прыжка.$4. На одной ноге совершать по площадке слалом как в первом упражнении, но теперь прыгать боком, чтобы стопа была параллельна палкам.$5. Обеими ногами перепрыгнуть через все палочки поочередно и возвратиться обратно.$б. Предыдущее упражнение повторить, прыгая спиной, при чем каждую палку нужно перепрыгивать одним прыжком.$7. Обеими ногами перепрыгивать через палки от одного камня к другому и обратно, но на этот раз так, чтобы перепрыгивать сразу через две палочки. Порядок упражнения таков: от начального камня прыгнуть ко второй палочке, оттуда за третью, пятую и т.д. Через десятую - ко второму камню и обратно таким же образом.$Игра идет на время, поэтому выигрывает игрок, закончивший раньше других все упражнения. 
13;Самый внимательный-1;Можно играть вдвоем с третьим - ведущим, но лучше собрать группу. Все садятся кружком. Ведущий произносит: Нос, НОС, НОС И берется рукой за нос, а при четвертом слове рот он рукой не дотрагивается до рта, а дотрагивается, например, до уха. Сидящие должны делать все так, как говорит ведущий, а не повторять его движений. Кто ошибается, выбывает из игры. Выигрывает последний игрок, самый внимательный.
13;Чиплон;Молодые бирманцы, карены, чины, качины любят игру чин лон. 5 - 6 человек становятся$В кружок, берут специальный мяч, сплетенный из тростника шар диаметром 12,5 см и весом 250 г, и начинают им жонглировать. Мяч подбрасывают ногами, головой, плечами, стараясь поразить зрителей и партнеров изяществом приемов, а затем неожиданно передают мяч одному из партнеров. Тот старается всячески превзойти соперников. Уронивший мяч, выбывает из игры, а побеждает самый ловкий.
13;Прокати обруч;На одной стороне площадки проводится линия. В 6-8 м от нее ставятся стойки с натянутей между ними веревкой на такой высоте, чтобы прокатываемый под нею обруч не задевал ее (вместо стойки можно ставить дуги).$Участники выстраиваются в шеренгу в 3-4 шагах от линии, У них два обруча. Каждый игрок по очереди выходит на линию и катит обруч по направлению к «воротам». Поймав обруч по выходе из ворот, он возвращается на свое место и передает обруч следующему игроку. Второй обруч вводится в игру, не дожидаясь возвращения первого.$Выигрывают участники, не уронившие обруч до ворот.$Варианты игры:$1. для игры используется несколько стоек или дуг. Стойки ставятся на ровной дорожке ближе к краю, образуя как бы тоннель.$Участники, прокатывающие обруч, перед тоннелем ударом руки направляют обруч в тоннель, затем обегают его и подхватывают обруч на выходе.$2. На дорожке или площадке через 1,5-2 м устанавливаются зигзагообразно цветные флажки на подставках. Участники должны прокатить обручи по этой ломаной линии, огибая флажок с наружной стороны.$3. Прокатывание обручей по определенному, заранее обусловленному маршруту. для этого заранее изготавливаются указатели - стрелки с нарисованными на них обручами или флажки с изображениями обручей. Указатели размещаются в разных направлениях на дорожках и площадках.
13;Кто быстрее на метле;На площадке выставлены кегли в цепочку. Нужно пробежать верхом на метле змейкой и не сбить кегли. Побеждает тот, кто меньше всех их собьет.
13;Подари платочек симпатии;На площадке устанавливаются воротца с наклонной перекладиной, на которой на тонких нитках подвешены цветные носовые платочки, на разной высоте. Участникам соревнований необходимо разбежаться, подпрыгнуть и сорвать один из платочков, а затем назвать имя девочки и подарить ей свой сорванный
13;Поросята и котята;Надоело нам мяукать, Мы хотим как поросята - хрюкать! - говорят котята в известной сказке. А нам надо разобрать эту путаницу.$Игроков делят на две команды, одна команда - котята, вторая - поросята, они, соответственно, мяукают и хрюкают. После этого каждому завязывают глаза и перемешивают всех между собой в кругу из стульев или остальных гостей. Необходимо как можно быстрее собраться своей командой, не выходя из круга.
13;Я садовником родился;Несложная игра, в которую можно играть с малышами. Подходит для набирания "Фантов" с их последующим разыгрыванием. Правила. Ведущий называется "Садовник". Все участники выбирают себе цветы, от имени которых они будут выступать. Начинает ведущий: - Я садовником родился, не на шутку рассердился. Все цветы мне надоели, кроме... - и называет любой цветок из выбранных игроками. Тот должен отозваться: - Ой! - Что с тобой? - Влюблена(влюблен)... - В кого? - В... - и называет цветок другого участника (или садовника). Тот также отзывается: - Ой! - Что с тобой? И по кругу. Участник, который не отозвался, отдает фант (или выбывает из игры). Уч астник, назвавший отсутствующий цветок, тоже отдает фант.
13;Солнышко;Один человек становится в центре и закрывает глаза. Это "солнце". Группа ("планеты") становится на том расстоянии, на котором им комфортно. Также можно принимать различные позы. Затем "солнце" открывавет глаза и смотрит на образовавшуюся картинку. После этого человек, стоящий в центре может передвинуть людей на то расстояние, на котором было бы комфортно ему. В результате все видят реальную и желаемую картину отношений группы к человеку и человека к группе. Это некий вариант социометрии. 
13;Космонавты;По краям площадки чертят 6-8 треугольников - "ракетодромов". Внутри каждого из них рисуют круги - "ракеты", но обязательно на несколько кругов меньше, чем играющих. Все участники встают в круг в центре площадки. По команде ведущего идут по кругу, взявшись за руки, говоря слова: "Ждут нас быстрые ракеты для прогулок по планетам. На какую захотим, на такую полетим! Но в игре один секрет: опоздавшим места нет!" После этого все бегут к "ракетодрому" и занимают места в "ракетах". Кто не успел занять место - выбывает из игры.
13;Считалочка;По считалке один из участников объявляется лишним.$Все остальные становятся по кругу лицом к центру на расстоянии примерно одного шага друг от друга. Затем лишний движется по внешней стороне круга и приговаривает: "Я иду, иду, иду, да кому-то на беду. Кого стукну - убегу. Только выбрать не могу."$Наконец он слегка хлопает по спине кого-либо из товарищей, и с этого момента они оба становятся соперниками, потому что задача каждого обежать круг, чтобы занять свободное место, причем один обегает круг слева, другой - справа, т. е. с разных сторон.$После этого игра возобновляется: проигравший вновь движется по кругу за спинами товарищей со словами: "Я иду, иду..."
13;Брито-Стрижено;Помните сказку, где жена наперекор мужу делала все наоборот? Ведущий должен будет выйти вперед и показать какое-либо физическое упражнение, a Вам нужно будет делать все наоборот. Если ведущий поднимет руку, вы должны ее опустить. если он разведет ладони - вы сложите. он быстро махнет рукой справа налево, а вы - медленно, слева направо. Кто ошибется - становится ведущим. 
13;Ходули;Пройти на ходулях определенное расстояние, наступая в кружки диаметром 50-60 см и вернуться назад.
13;Кольцебросы;Различают напольные, настенные и настольные кольцебросы.$Напольные кольцебросы состоят из колец и колышков. Кольца вырезают из фанеры, диаметр их - 18-20 см, ширина - 2 см. Количество колец может быть любое (у нас их 10 штук). Два деревянных колышка высотой 25-30 см закрепляются на подставке.$Играющие договариваются о количестве колец, которое каждый из них будет набрасывать, становятся на определенном расстоянии от колышков и по очереди набрасывают на них кольца.$В начале игры расстояние от колышков устанавливается не большое -- 1 м. постепенно оно увеличивается до 1,5; 2; 2,5 и З м.$Кольца набрасываются на один колышек и на два. В первом случае играющие набрасывают кольца по очереди, во втором - могут играть парами.$Выигрывает тот, кто набросит больше колец."
